OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear,x,y
4180,12/31/2022 8:00:00 AM,005S119195,005,S1,19195,0.1,8700,,,,South,S1 RAMP (OLD SR 529 TO SR 5 SB)  AFTER MILEPOST 0.00: CITY ST UNDERCROSSING; BEGIN ROUTE,bf4ed7ef-63d0-46d6-a7c3-8a0726090be0,2022,-13603294.7673761,6100198.08709046
4181,12/31/2022 8:00:00 AM,005P106066,005,P1,06066,0.2,650,5.38,6.91,2.92,Northeast,P1 RAMP (SR 5 NB TO LX06091)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,7ffc887f-37f3-4ec7-a6ae-3e866d46b7f9,2022,-13679804.3845823,5850941.81259838
4182,12/31/2022 8:00:00 AM,005R125382,005,R1,25382,0.11,8700,,,,West,R1 RAMP (SR 5 SB TO KING ST)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,884cc949-7ba7-4e95-8bf8-04ad8196a640,2022,-13632470.9381328,6233427.01951555
4183,12/31/2022 8:00:00 AM,012P133621,012,P1,33621,0.29,1500,4.19,2.41,0.96,Northeast,P1 RAMP (SR 12 EB TO 2ND AVE)  AFTER MILEPOST 0.00: SR 12 EB INTERSECTION; BEGIN ROUTE,dbfeb519-290e-44b5-a172-f9b744ee75e0,2022,-13174075.3502611,5791762.7380786
4184,12/31/2022 8:00:00 AM,005R107513,005,R1,07513,0.3,2700,6.22,7.29,0.48,Southeast,R1 RAMP (SR 5 SB TO LABREE RD)  AFTER MILEPOST 0.00: SR 5SB INTERSECTION; BEGIN ROUTE,53c8610d-8729-49e5-a5fe-876060ffe60c,2022,-13685063.8329689,5881496.77689989
4185,12/31/2022 8:00:00 AM,018R100328,018,R1,00328,0.54,3200,,,,West,R1 RAMP (SR 18 WB TO W VALLEY HWY)  AFTER MILEPOST 0.41: R500328 OFF RAMP,ff9a191f-0c84-4798-a200-9613f376af98,2022,-13609416.1238408,5991752.06136534
4186,12/31/2022 8:00:00 AM,003Q103778,003,Q1,03778,0.11,3400,,,,Northwest,Q1 RAMP (LOXIE EAGANS TO SR 3 NB)  AFTER MILEPOST 0.01: LX03731 WYE CONNECTION,145be4c5-6a8b-4dfe-8511-217d0e3f9d10,2022,-13655808.9245004,6033862.65876341
4187,12/31/2022 8:00:00 AM,005P117744,005,P1,17744,0.31,3600,,,,North,P1 RAMP (CI17717 TO SR 104 EB)  AFTER MILEPOST 0.00: CI17717 INTERSECTION; BEGIN ROUTE,fa14345e-9291-4c44-999b-99e16f952e6e,2022,-13616169.0381791,6069854.44903701
4188,12/31/2022 8:00:00 AM,005Q119293,005,Q1,19293,0.08,11000,,,,North,Q1 RAMP (41ST ST TO SR 5 NB)  AFTER MILEPOST 0.03: LX19266 WYE CONNECTION,3fbba311-2e30-4b35-b847-d74780c1f94d,2022,-13603076.2494264,6101104.86773597
4189,12/31/2022 8:00:00 AM,014S200793,014,S2,00793,0.04,13000,,,,South,S2 RAMP (SE 164TH AVE TO SR 14 WB)  AFTER MILEPOST 0.00: LX00852 INTERSECTION; BEGIN ROUTE,98cc1099-439d-427f-a0d0-b012eaa4ce2a,2022,-13637084.9767922,5715438.39247943
4190,12/31/2022 8:00:00 AM,003Q104901,003,Q1,04901,0.11,2300,3.02,0.69,0.04,North,Q1 RAMP (SR 308 TO SR 3 NB)  AFTER MILEPOST 0.01: SR 308 WYE CONNECTION,92e1ebca-f91e-4dea-b752-0609930ae7c8,2022,-13657059.8862832,6057557.82010905
4191,12/31/2022 8:00:00 AM,005S117351,005,S1,17351,0.07,7000,,,,South,S1 RAMP (NE 130TH ST TO SR 5 SB)  AFTER MILEPOST 0.01: NE 130TH ST WYE CONNECTION,df0b6a83-0c0d-4c45-940e-74606fc7f786,2022,-13617174.8610765,6060751.58353254
4192,12/31/2022 8:00:00 AM,005R118668,005,R1,18668,0.24,12000,,,,West,R1 RAMP (SR 5 SB TO 128TH ST SW)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,e8b08262-a52c-4679-9a55-b814d1c6ab31,2022,-13607077.7197962,6087353.70498735
4193,12/31/2022 8:00:00 AM,005Q100132,005,Q1,00132,0.06,11000,,,,North,Q1 RAMP (MILL PLN BLVD TO SR 5 NB)  AFTER MILEPOST 0.01: MILL PLAIN BLVD WYE CONNECTION,146f9b40-b367-477a-af38-26ab2de5a222,2022,-13654837.9931947,5721603.14797245
4194,12/31/2022 8:00:00 AM,005R100331,005,R1,00331,0.33,4400,1.98,0.32,0.02,South,R1 RAMP (SR 5 SB TO MAIN ST)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,03f7dfda-baee-460e-9a64-a25fb2cef0bd,2022,-13655120.920071,5725837.73889684
4195,12/31/2022 8:00:00 AM,018P101273,018,P1,01273,0.32,1800,4.89,3.34,0.33,Northeast,P1 RAMP (SR 18 EB TO SE 256TH ST)  AFTER MILEPOST 0.00: SR 18 EB INTERSECTION; BEGIN ROUTE,f795dad2-471f-44db-b41a-cb3d6345654e,2022,-13591295.9359813,6002976.01922162
4196,12/31/2022 8:00:00 AM,005CI12713,005,CI,12713,0.09,21000,,,,Northeast,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,0b96eb79-7bf0-4cc5-a007-92b781e7e10e,2022,-13634705.5078454,5968202.70391602
4197,12/31/2022 8:00:00 AM,003S104515,003,S1,04515,0.04,1100,,,,Southwest,S1 RAMP (SR 303 TO SR 3 SB)  AFTER MILEPOST 0.00: SR 303 NB INTERSECTION; BEGIN ROUTE,244c3051-7a0e-4221-9bfd-02541b3ffa76,2022,-13658130.7394786,6050946.24512861
4198,12/31/2022 8:00:00 AM,082Q108048,082,Q1,08048,0.11,2600,4.46,16.07,2.38,East,Q1 RAMP (WINE RD TO SR 82 EB)  AFTER MILEPOST 0.00: LX07993-WINE COUNTRY RD INTERSECTION; BEGIN ROUTE,2bdb0279-29f6-4319-a438-c6a8e8ec310e,2022,-13334840.1625334,5815894.28198327
4199,12/31/2022 8:00:00 AM,005P114367,005,P1,14367,0.28,1500,,,,North,P1 RAMP (SR 5 NB TO S 317TH ST)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,d0990491-5891-4ec6-bd20-baca043bce6e,2022,-13614020.2816641,5993930.25839716
4200,12/31/2022 8:00:00 AM,005S102215,005,S1,02215,0.12,3600,5.5,4.32,0.59,Southeast,S1 RAMP (DIKE ACCESS RD TO SR 5)  AFTER MILEPOST 0.00: LX02272 ROUNDABOUT; BEGIN ROUTE,687de554-8de2-4b3a-b57c-48f847c7dc40,2022,-13665156.579785,5768440.20700863
4201,12/31/2022 8:00:00 AM,014R100454,014,R1,00454,0.16,3600,2.87,0.52,0.03,Northwest,R1 RAMP (SR 14 WB TO LIESER RD)  AFTER MILEPOST 0.00: SR 14 WB INTERSECTION; BEGIN ROUTE,16413882-cbc5-4560-8550-4761ad6d849b,2022,-13646084.4865417,5718315.08984662
4202,12/31/2022 8:00:00 AM,005S114340,005,S1,14340,0.12,1200,,,,South,S1 RAMP (S 317TH ST TO SR 5 SB)  AFTER MILEPOST 0.00: LX14402 INTERSECTION; BEGIN ROUTE,b1d9d535-42c5-4cae-9871-d5794ae2bc69,2022,-13614059.9810872,5993817.86324657
4203,12/31/2022 8:00:00 AM,003P104530,003,P1,04530,0.2,6800,,,,East,P1 RAMP (SR 3 NB TO CLEAR CRK RD)  AFTER MILEPOST 0.00: SR 3 NB INTERSECTION; BEGIN ROUTE,b97a3e9c-02be-4a87-a97f-162cf699ad73,2022,-13658267.6027298,6050583.32831164
4204,12/31/2022 8:00:00 AM,005P514186,005,P5,14186,0.43,5100,,,,West,P5 RAMP (SR 5 NB TO SR 18 WB)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,e3c01ab8-f234-4dc8-adb3-7c1e8b46786a,2022,-13615013.1726276,5989493.46227587
4205,12/31/2022 8:00:00 AM,005Q125334,005,Q1,25334,0.05,9700,,,,North,Q1 RAMP (KING ST TO SR 5 NB)  AFTER MILEPOST 0.00: KING ST INTERSECTION; BEGIN ROUTE,fffc90e4-e256-4a89-b061-244cd39aa13f,2022,-13632676.1213997,6232080.89934205
4206,12/31/2022 8:00:00 AM,016R100141,016,R1,00141,0.18,7600,,,,East,R1 RAMP (SR 16 EB TO UNION AVE)  AFTER MILEPOST 0.00: SR 16 EB INTERSECTION; BEGIN ROUTE,d1a9c500-bfe4-44f1-8f71-070ffc87aba7,2022,-13634867.6476437,5980428.14348116
4207,12/31/2022 8:00:00 AM,005Q113280,005,Q1,13280,0.39,14000,,,,Northeast,Q1 RAMP (LX13183 TO CI13172)  AFTER MILEPOST 0.27: P113129 INTERSECTION,c8d61789-deff-4092-ad45-2a8f54dd8b76,2022,-13632314.7852795,5979366.05221093
4208,12/31/2022 8:00:00 AM,005S119895,005,S1,19895,0.04,14000,,,,South,S1 RAMP (4TH ST TO SR 5 SB)  AFTER MILEPOST 0.00: LX19911-4TH ST INTERSECTION; BEGIN ROUTE,d45e761f-bbad-4006-9802-dd8cc4a6d0e7,2022,-13601626.0009761,6115391.14717262
4209,12/31/2022 8:00:00 AM,005R114432,005,R1,14432,0.24,1800,,,,South,R1 RAMP (SR 5 SB TO S 317TH ST)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,b47071bd-0088-446c-ad49-1ebb93b7f820,2022,-13613950.6299168,5994227.6642612
4210,12/31/2022 8:00:00 AM,005P110402,005,P1,10402,0.4,16000,,,,Northwest,P1 RAMP (SR 5 NB TO SR 101 WB)  AFTER MILEPOST 0.20: P210402 ON RAMP,b89c0a3e-6f8c-4717-b862-d0572ad4a3b4,2022,-13682150.5177024,5945639.78877265
4211,12/31/2022 8:00:00 AM,005R126047,005,R1,26047,0.22,2000,5.76,2.07,0.35,South,R1 RAMP (SR 5 SB TO SLATER RD)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,e725de1f-707a-4e37-ab3b-7699d6fcd7ed,2022,-13642254.5654124,6244024.39548809
4212,12/31/2022 8:00:00 AM,012Q120204,012,Q1,20204,0.1,7100,3.6,2.59,0.72,Northeast,Q1 RAMP (N 16TH AVE TO SR 12 EB)  AFTER MILEPOST 0.01: LX20156 WYE CONNECTION,df6995dc-6a2c-4b98-8c4b-d5a8f0afe494,2022,-13417257.3407154,5880928.62145266
4213,12/31/2022 8:00:00 AM,005R111933,005,R1,11933,0.24,4600,,,,West,R1 RAMP (SR 5 SB TO DUPONT RD)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,9a8a87e3-ec98-49e5-a86c-d8b2b87a91ae,2022,-13650276.8622802,5957362.36298005
4214,12/31/2022 8:00:00 AM,018S200348,018,S2,00348,0.01,10000,,,,West,S2 RAMP (3RD ST SW TO S100348)  AFTER MILEPOST 0.00: 3RD ST SW INTERSECTION; BEGIN ROUTE,879e0c79-c3c9-490d-8294-b7402b3bc0af,2022,-13606707.292673,5991982.84366571
4215,12/31/2022 8:00:00 AM,082Q108289,082,Q1,08289,0.12,2300,4.75,10.71,2.71,East,Q1 RAMP (SR 22 TO SR 82 EB)  AFTER MILEPOST 0.00: SR 22 INTERSECTION; BEGIN ROUTE,509fa771-2c98-4596-a57c-6a7ccd3052ce,2022,-13329853.0544092,5814568.45801199
4216,12/31/2022 8:00:00 AM,005P126992,005,P1,26992,0.23,4500,,,,Northwest,P1 RAMP (SR 5 NB TO LYNDN BRCH RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,bdb8c7a4-762a-4fdc-8f07-41e6e45c16e4,2022,-13654454.1848682,6263854.00581987
4217,12/31/2022 8:00:00 AM,005Q121308,005,Q1,21308,0.11,1400,3.83,1.47,0.15,Northwest,Q1 RAMP (268TH ST NE TO SR 5 NB)  AFTER MILEPOST 0.03: 268TH ST NE WYE CONNECTION,0d40cf70-3289-49f9-964a-9a217277aa86,2022,-13607861.9540867,6146859.52471226
4218,12/31/2022 8:00:00 AM,016P100847,016,P1,00847,0.24,5400,2.67,0.98,0.02,North,P1 RAMP (SR 16 WB TO 24TH ST NW)  AFTER MILEPOST 0.00: SR 16 WB INTERSECTION; BEGIN ROUTE,aa4a1945-b0a4-41d3-afab-85b7d2b4b044,2022,-13643292.8897243,5987717.17083491
4219,12/31/2022 8:00:00 AM,005Q104857,005,Q1,04857,0.12,110,7.96,12.39,0,Northwest,Q1 RAMP (HUNTINGTON AV TO SR 5 NB)  AFTER MILEPOST 0.00: LX04797-HUNTINGTON RD INTERSECTION; BEGIN ROUTE,fd04a54b-b53e-4275-9d2b-644248f71c08,2022,-13679780.1225646,5822331.73478602
4220,12/31/2022 8:00:00 AM,005P101039,005,P1,01039,1.03,7300,4.59,2,0.11,North,P1 RAMP (SR 5 NB TO SR 502)  AFTER MILEPOST 0.49: X101088-REST AREA OFF RAMP,61510d5a-3ffb-4bef-b402-f283fcc715aa,2022,-13655270.9386363,5744795.11174561
4221,12/31/2022 8:00:00 AM,005R120273,005,R1,20273,0.18,5200,,,,South,R1 RAMP (SR 5 SB TO 116TH ST NE)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,2a7df80a-1be0-48dc-8d6d-fd28fe0219a5,2022,-13601628.4471363,6123697.56153586
4222,12/31/2022 8:00:00 AM,005S501125,005,S5,01125,0.16,7000,4.94,3.67,0.4,Northeast,S5 RAMP (SR 502 WB TO SR 5 SB)  AFTER MILEPOST 0.00: INCREASING MISCELLANEOUS FEATURE WPS SR 5 OX-SR 502 BEHND; BEGIN ROUTE,81eb1a55-8f34-40dc-a2f7-05204309a51a,2022,-13656227.4469314,5745600.34003186
4223,12/31/2022 8:00:00 AM,002R511892,002,R5,11892,0.24,9000,3.3,1.62,0.17,South,R5 RAMP (SR 2 WB TO SR 285 SB)  AFTER MILEPOST 0.00: SR 2 UNDERCROSSING; BEGIN ROUTE,4dc778d7-90dc-4132-a233-5f9d70f0a4ae,2022,-13395826.4735167,6018280.90452622
4224,12/31/2022 8:00:00 AM,005R110435,005,R1,10435,0.21,2900,,,,South,R1 RAMP (SR 5 TO N 2ND AVE)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,60379d62-85c0-4c36-b9f0-d9bae32170f3,2022,-13681910.5929711,5945180.59562759
4225,12/31/2022 8:00:00 AM,018Q101857,018,Q1,01857,0.11,470,3.18,1.91,0,Northeast,Q1 RAMP (244TH AVE SE TO SR 18 EB)  AFTER MILEPOST 0.00: LX01799 INTERSECTION; BEGIN ROUTE,20b71544-3873-49cf-853f-2138e82871cd,2022,-13582498.6220432,6010298.02031583
4226,12/31/2022 8:00:00 AM,005R112493,005,R1,12493,0.22,4700,,,,Southwest,R1 RAMP (SR 5 SB TO GRAVELY LK DR)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,0364c4de-31ac-4d33-bbf6-f90062928601,2022,-13639385.8160982,5964587.86152342
4227,12/31/2022 8:00:00 AM,018S100227,018,S1,00227,0.21,19000,,,,Southwest,S1 RAMP (SR 167 SB TO SR 18 WB)  AFTER MILEPOST 0.00: SR 167 SB INTERSECTION; BEGIN ROUTE,474070b5-c496-4006-824e-8e7a3fe2cfc4,2022,-13608809.2251018,5992360.88556805
4228,12/31/2022 8:00:00 AM,005P122851,005,P1,22851,0.27,7600,,,,North,P1 RAMP (SR 5 NB TO GEO HOPPER RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,39f06687-c23d-4317-a0ba-702556583699,2022,-13618913.2631483,6182207.37256936
4229,12/31/2022 8:00:00 AM,005Q124330,005,Q1,24330,0.08,690,2.76,1.6,0.15,Northwest,Q1 RAMP (NULLE RD TO SR 5 NB)  AFTER MILEPOST 0.00: LX24286-NULLE RD INTERSECTION; BEGIN ROUTE,84de7c84-70fd-4d71-93e2-6d6578443dc4,2022,-13621711.5600661,6215638.49882366
4230,12/31/2022 8:00:00 AM,014S200055,014,S2,00055,0.04,2900,,,,West,S2 RAMP (COL SHORE BV TO SR 14 WB)  AFTER MILEPOST 0.00: LX00103 INTERSECTION; BEGIN ROUTE,6e40e439-eeb3-4084-ac73-a4cd81284d55,2022,-13653603.0755553,5719458.38201158
4231,12/31/2022 8:00:00 AM,005Q107950,005,Q1,07950,0.09,5200,,,,North,Q1 RAMP (CHAMBER WAY TO SR 5 NB)  AFTER MILEPOST 0.01: LX07908 WYE CONNECTION,2a738c3e-195c-4724-97f9-46bc830c9db9,2022,-13689433.2874639,5889399.80822662
4232,12/31/2022 8:00:00 AM,005S117717,005,S1,17717,0.61,6700,,,,South,S1 RAMP (236TH ST SW TO SR 5 SB)  AFTER MILEPOST 0.59: S517717 ON RAMP,b4b36be0-1ed2-488e-b491-e4f938929524,2022,-13616448.2748914,6069677.14068475
4233,12/31/2022 8:00:00 AM,005P100391,005,P1,00391,0.36,12000,,,,North,P1 RAMP (SR 5 NB TO NE 78TH ST)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,1740a518-6476-4fe5-9b3a-9164cd55ac2e,2022,-13654905.6816863,5728699.09401227
4234,12/31/2022 8:00:00 AM,005R215513,005,R2,15513,0.43,14000,,,,Northwest,R2 RAMP (R115513 TO SR 518 WB)  AFTER MILEPOST 0.00: R115513 INTERSECTION; BEGIN ROUTE,18953961-c356-4819-aedd-5bccadc73854,2022,-13611095.5242282,6018086.90228747
4235,12/31/2022 8:00:00 AM,009S100941,009,S1,00941,0.04,4100,,,,South,S1 RAMP (2ND ST TO SR 9 SB)  AFTER MILEPOST 0.00: LX00956-2ND ST INTERSECTION; BEGIN ROUTE,584f3b2f-9f57-4208-9f48-29d66a43892e,2022,-13593183.9833564,6092840.29720611
4236,12/31/2022 8:00:00 AM,005R106881,005,R1,06881,0.33,5400,7.38,5.38,0.9,South,R1 RAMP (SR 5 SB TO AVERY RD)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,451fb66d-57c0-4660-8aeb-561f006adadb,2022,-13678723.2594949,5868683.94870475
4237,12/31/2022 8:00:00 AM,018Q502073,018,Q5,02073,0.15,910,8.44,4.17,0.55,West,Q5 RAMP (276TH AVE SE TO SR 18 EB)  AFTER MILEPOST 0.00: LX02034 INTERSECTION; BEGIN ROUTE,5d42dd64-7e6d-494d-af12-e6edb4e7d57e,2022,-13578296.3971724,6013106.46406258
4238,12/31/2022 8:00:00 AM,005P120218,005,P1,20218,0.2,11000,,,,North,P1 RAMP (SR 5 NB TO 116TH ST NE)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,9d3c75ae-3c55-4587-a7c3-9df6773d8441,2022,-13601493.8270335,6123335.16422521
4239,12/31/2022 8:00:00 AM,005Q117168,005,Q1,17168,0.2,9900,,,,Northwest,Q1 RAMP (BANNER WAY NE TO SR 5 NB)  AFTER MILEPOST 0.13: LX17150-N 85TH ST INTERSECTION,3019ac42-23ac-42d3-9e3e-2c49f33370a1,2022,-13617476.8156783,6055322.23731289
4240,12/31/2022 8:00:00 AM,014R100369,014,R1,00369,0.13,3100,3.35,0.59,0,West,R1 RAMP (SR 14 WB TO EVRGRN BLVD)  AFTER MILEPOST 0.00: SR 14 WB INTERSECTION; BEGIN ROUTE,b317e6c6-4dea-468b-853c-21fa81b14dd0,2022,-13647933.8195518,5718652.3386219
4241,12/31/2022 8:00:00 AM,005S112677,005,S1,12677,0.06,3200,,,,South,S1 RAMP (S 104TH ST TO S512677)  AFTER MILEPOST 0.00: LX12748-S 104TH ST INTERSECTION; BEGIN ROUTE,cc01c5d9-1aee-44e9-8dbb-9383307a26c1,2022,-13634647.4107244,5968759.02815031
4242,12/31/2022 8:00:00 AM,005R119438,005,R1,19438,0.19,14000,,,,Southwest,R1 RAMP (SR 5 SB TO SR 529 SPUR)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,7f128571-6f62-495e-bb42-f90f5d74e5eb,2022,-13601535.0366317,6104166.69534623
4243,12/31/2022 8:00:00 AM,005S500029,005,S5,00029,0.03,12000,,,,Northwest,S5 RAMP (SR 14 WB TO SR 5 SB)  AFTER MILEPOST 0.00: INCREASING MISCELLANEOUS FEATURE SR 5 OXING WPS-SR 14 BHD; BEGIN ROUTE,a920e3eb-485f-49ba-b6ff-87de6fc68ac5,2022,-13655808.4897357,5720264.81299076
4244,12/31/2022 8:00:00 AM,005Q100794,005,Q1,00794,0.07,24000,,,,North,Q1 RAMP (SR 205 NB TO SR 5 NB)  AFTER MILEPOST 0.00: INCREASING MISCELLANEOUS FEATURE SR 205 NB BEHIND; BEGIN ROUTE,52d51ada-5d52-401a-a24b-569d7635cbcc,2022,-13653816.8272799,5736249.98083227
4245,12/31/2022 8:00:00 AM,005CD18987,005,CD,18987,0.55,23000,,,,South,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.49: S118936 ON RAMP,5ededf08-f81d-42ed-9506-ed8f2c04006b,2022,-13604033.4129658,6093336.42299504
4246,12/31/2022 8:00:00 AM,082P110165,082,P1,10165,0.8,9900,4.54,9.44,2.76,East,P1 RAMP (SR 82 EB TO SR 182 EB)  AFTER MILEPOST 0.00: SR 82 EB INTERSECTION; BEGIN ROUTE,df6527d7-d200-4b42-a7a6-da00cc88d249,2022,-13287812.3625977,5819563.80360925
4247,12/31/2022 8:00:00 AM,005P115405,005,P1,15405,0.46,23000,,,,East,P1 RAMP (SR 5 NB TO SR 405 NB)  AFTER MILEPOST 0.26: P215405 OFF RAMP,05ccef39-6147-4eba-80c6-6b50aea54f95,2022,-13610027.5670502,6017900.07302864
4248,12/31/2022 8:00:00 AM,012S120103,012,S1,20103,0.11,1300,2.83,0.86,0.31,Southwest,S1 RAMP (N 16TH AVE TO SR 12 WB)  AFTER MILEPOST 0.00: LX20156 INTERSECTION; BEGIN ROUTE,6f34a8a5-d17f-4c4f-b540-d0f47d00cca8,2022,-13417767.2233758,5880886.03682904
4249,12/31/2022 8:00:00 AM,005S107407,005,S1,07407,0.13,1100,7.05,15.9,2.19,Southeast,S1 RAMP (LABREE RD TO SR 5 SB)  AFTER MILEPOST 0.00: LX07471 INTERSECTION; BEGIN ROUTE,59d09199-d5c6-4e49-bb95-0d573c04eb72,2022,-13684687.7068451,5881049.53268667
4250,12/31/2022 8:00:00 AM,005P211084,005,P2,11084,0.21,7600,,,,East,P2 RAMP (P111084 TO GALAXY DR)  AFTER MILEPOST 0.00: P111084 INTERSECTION; BEGIN ROUTE,1c68ce14-9756-454e-9ef6-16a9fbcee10c,2022,-13666814.4958304,5952094.64179371
4251,12/31/2022 8:00:00 AM,005Q125667,005,Q1,25667,0.1,4200,,,,West,Q1 RAMP (SR 539 TO SR 5 NB)  AFTER MILEPOST 0.01: SR 539 WYE CONNECTION,30a15c89-ac58-46cc-8f93-fc54aaac032d,2022,-13635356.5117257,6238177.33547523
4252,12/31/2022 8:00:00 AM,016Q500490,016,Q5,00490,0.09,7200,,,,Southeast,Q5 RAMP (JACKSON AVE TO SR 16 WB)  AFTER MILEPOST 0.00: LX00467-JACKSON AVE INTERSECTION; BEGIN ROUTE,863aa8f5-9ff2-41c0-b999-fe908e047edd,2022,-13640560.4115576,5984549.29306594
4253,12/31/2022 8:00:00 AM,005Q112295,005,Q1,12295,0.08,6300,,,,Northeast,Q1 RAMP (BERKELY ST TO SR 5 NB)  AFTER MILEPOST 0.03: BERKELEY ST SW WYE CONNECTION,02594120-ca0e-4cb1-a89d-f8c6d9363735,2022,-13642832.232019,5961471.63673647
4254,12/31/2022 8:00:00 AM,005S121226,005,S1,21226,0.11,11000,2.91,1.48,0.19,Southeast,S1 RAMP (SR 532 TO SR 5 SB)  AFTER MILEPOST 0.02: SR 532 WYE CONNECTION,451f8f76-d954-4dce-abcf-0acf2db3d519,2022,-13607771.1441891,6146492.88530619
4255,12/31/2022 8:00:00 AM,005P110793,005,P1,10793,0.42,4200,,,,Southeast,P1 RAMP (SR 5 NB TO SLTR KINNY RD)  AFTER MILEPOST 0.28: P210793 OFF RAMP,fe40e4b2-d624-4213-9cee-36857248c8cd,2022,-13673870.2537353,5949439.98607054
4256,12/31/2022 8:00:00 AM,005R125232,005,R1,25232,0.17,7600,,,,Southwest,R1 RAMP (SR 5 SB TO BYRON ST)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,ef51416b-5a88-43b3-abdc-f8c38e17cbb3,2022,-13633154.1056849,6229717.00915123
4257,12/31/2022 8:00:00 AM,005R114983,005,R1,14983,0.48,13000,,,,South,R1 RAMP (SR 5 SB TO SR 516)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,2cc6a7f2-44f3-4536-b778-1f98f3313434,2022,-13613454.566167,6006628.94724291
4258,12/31/2022 8:00:00 AM,028S600380B,028,S6,00380B,0.03,3800,,,,Northeast,S6 RAMP (S500380B TO VLY MAL PKWY)  AFTER MILEPOST 0.00: S500380B INTERSECTION; BEGIN ROUTE,c6a04c5e-3c9f-4cc3-bf3b-f84655ea14d7,2022,-13391014.121619,6009528.50757818
4259,12/31/2022 8:00:00 AM,005P125985,005,P1,25985,0.22,6300,4.93,2.02,0.06,North,P1 RAMP (SR 5 NB TO SLATER RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,3e3e5127-e1c4-454f-9657-8f49c836bcf3,2022,-13641775.1403071,6243805.28358171
4260,12/31/2022 8:00:00 AM,005Q123326,005,Q1,23326,0.09,3100,,,,Northwest,Q1 RAMP (COOK RD TO SR 5 NB)  AFTER MILEPOST 0.00: COOK RD INTERSECTION; BEGIN ROUTE,5d0e19c7-0f88-4dc6-938e-9f6b2f319c56,2022,-13618766.6828164,6191923.74487545
4261,12/31/2022 8:00:00 AM,016P100167,016,P1,00167,0.31,13000,,,,West,P1 RAMP (SR 16 WB TO CENTER ST)  AFTER MILEPOST 0.00: SR 16 WB INTERSECTION; BEGIN ROUTE,597b4a13-c266-43c4-8812-4bfec8bca7c4,2022,-13636576.6845027,5980610.19133729
4262,12/31/2022 8:00:00 AM,005S116898,005,S1,16898,0.14,11000,,,,South,S1 RAMP (NE 45TH ST TO SR 5 SB)  AFTER MILEPOST 0.08: 5TH AVE NE INTERSECTION,287d9f23-4430-4e4f-90ac-c7a126b495df,2022,-13616920.0485626,6050361.66048452
4263,12/31/2022 8:00:00 AM,005P105239,005,P1,05239,0.18,570,8.98,1.76,0,Northeast,P1 RAMP (SR 5 NB TO TOUTLE PRK RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE,8eb4e76e-a6a6-4263-a4a5-bee51985972d,2022,-13682587.5781364,5832177.76158037
4264,12/31/2022 8:00:00 AM,005R121887,005,R1,21887,0.24,1000,4.38,2.19,0.1,Southeast,R1 RAMP (SR 5 SB TO STARBIRD RD)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE,9d0fef1c-beb2-4b03-88b6-17aa18b5c49f,2022,-13616345.1250298,6158265.10251382
4265,12/31/2022 8:00:00 AM,002S100088,002,S1,00088,0.06,1100,,,,West,S1 RAMP (EBEY SLOUGH TO SR 2 WB)  AFTER MILEPOST 0.00: 50TH AVE INTERSECTION; BEGIN ROUTE,16dedf3b-e98c-4de7-aa47-bf484972e0af,2022,-13599350.4633604,6103250.40079688
